2025-08-16 01:30:19 | INFO | train | Output directory: /home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/image_difficulty_classifier/output_CLIP_LINEAR_ViT_B_32_openai
2025-08-16 01:38:32 | INFO | train | epoch=16 step=5/115 global_step=1730 loss=0.6571 batch_acc=0.6250 lr=0.000196316 time=0.037s ips=3447/s
2025-08-16 01:38:32 | INFO | train | epoch=16 step=6/115 global_step=1731 loss=0.6114 batch_acc=0.6953 lr=0.000195753 time=0.038s ips=3412/s
2025-08-16 01:38:32 | INFO | train | epoch=16 step=7/115 global_step=1732 loss=0.6658 batch_acc=0.5859 lr=0.000195191 time=0.037s ips=3425/s
2025-08-16 01:38:32 | INFO | train | epoch=16 step=8/115 global_step=1733 loss=0.6159 batch_acc=0.6406 lr=0.00019463 time=0.037s ips=3437/s
2025-08-16 01:38:33 | INFO | train | epoch=16 step=9/115 global_step=1734 loss=0.6185 batch_acc=0.6641 lr=0.000194069 time=0.036s ips=3541/s
2025-08-16 01:38:33 | INFO | train | epoch=16 step=10/115 global_step=1735 loss=0.6729 batch_acc=0.5625 lr=0.00019351 time=0.037s ips=3474/s
2025-08-16 01:38:33 | INFO | train | epoch=16 step=11/115 global_step=1736 loss=0.7031 batch_acc=0.5469 lr=0.000192951 time=0.037s ips=3450/s
2025-08-16 01:38:33 | INFO | train | epoch=16 step=12/115 global_step=1737 loss=0.6500 batch_acc=0.6016 lr=0.000192392 time=0.036s ips=3536/s
2025-08-16 01:38:34 | INFO | train | epoch=16 step=13/115 global_step=1738 loss=0.6324 batch_acc=0.6406 lr=0.000191834 time=0.036s ips=3543/s
2025-08-16 01:38:34 | INFO | train | epoch=16 step=14/115 global_step=1739 loss=0.6179 batch_acc=0.6719 lr=0.000191278 time=0.036s ips=3526/s
2025-08-16 01:38:34 | INFO | train | epoch=16 step=15/115 global_step=1740 loss=0.6323 batch_acc=0.6562 lr=0.000190721 time=0.037s ips=3506/s
2025-08-16 01:38:34 | INFO | train | epoch=16 step=16/115 global_step=1741 loss=0.6093 batch_acc=0.6953 lr=0.000190166 time=0.036s ips=3533/s
2025-08-16 01:38:35 | INFO | train | epoch=16 step=17/115 global_step=1742 loss=0.6592 batch_acc=0.6250 lr=0.000189611 time=0.036s ips=3540/s
2025-08-16 01:38:35 | INFO | train | epoch=16 step=18/115 global_step=1743 loss=0.6315 batch_acc=0.6406 lr=0.000189057 time=0.037s ips=3467/s
2025-08-16 01:38:35 | INFO | train | epoch=16 step=19/115 global_step=1744 loss=0.6972 batch_acc=0.5156 lr=0.000188504 time=0.036s ips=3515/s
2025-08-16 01:38:35 | INFO | train | epoch=16 step=20/115 global_step=1745 loss=0.6212 batch_acc=0.6641 lr=0.000187952 time=0.036s ips=3523/s
2025-08-16 01:38:36 | INFO | train | epoch=16 step=21/115 global_step=1746 loss=0.6298 batch_acc=0.6484 lr=0.0001874 time=0.036s ips=3543/s
2025-08-16 01:38:36 | INFO | train | epoch=16 step=22/115 global_step=1747 loss=0.7006 batch_acc=0.5703 lr=0.000186849 time=0.036s ips=3521/s
2025-08-16 01:38:36 | INFO | train | epoch=16 step=23/115 global_step=1748 loss=0.6583 batch_acc=0.5781 lr=0.000186299 time=0.036s ips=3527/s
2025-08-16 01:38:37 | INFO | train | Saved checkpoint: /home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/image_difficulty_classifier/output_CLIP_LINEAR_ViT_B_32_openai/checkpoints/checkpoint_epoch15_step1748.pt
2025-08-16 01:38:37 | INFO | train | epoch=16 step=24/115 global_step=1749 loss=0.6238 batch_acc=0.6328 lr=0.000185749 time=0.041s ips=3123/s
2025-08-16 01:38:37 | INFO | train | epoch=16 step=25/115 global_step=1750 loss=0.6729 batch_acc=0.5938 lr=0.000185201 time=0.041s ips=3120/s
2025-08-16 01:38:38 | INFO | train | epoch=16 step=26/115 global_step=1751 loss=0.6555 batch_acc=0.6172 lr=0.000184653 time=0.041s ips=3127/s
2025-08-16 01:38:38 | INFO | train | epoch=16 step=27/115 global_step=1752 loss=0.6652 batch_acc=0.6562 lr=0.000184106 time=0.041s ips=3126/s
2025-08-16 01:38:38 | INFO | train | epoch=16 step=28/115 global_step=1753 loss=0.6817 batch_acc=0.6094 lr=0.000183559 time=0.041s ips=3128/s
2025-08-16 01:38:38 | INFO | train | epoch=16 step=29/115 global_step=1754 loss=0.6156 batch_acc=0.7031 lr=0.000183013 time=0.041s ips=3128/s
2025-08-16 01:38:38 | INFO | train | epoch=16 step=30/115 global_step=1755 loss=0.6096 batch_acc=0.6484 lr=0.000182469 time=0.038s ips=3332/s
2025-08-16 01:38:38 | INFO | train | epoch=16 step=31/115 global_step=1756 loss=0.5970 batch_acc=0.7031 lr=0.000181924 time=0.036s ips=3534/s
2025-08-16 01:38:38 | INFO | train | epoch=16 step=32/115 global_step=1757 loss=0.6533 batch_acc=0.6484 lr=0.000181381 time=0.036s ips=3540/s
2025-08-16 01:38:39 | INFO | train | epoch=16 step=33/115 global_step=1758 loss=0.6015 batch_acc=0.6797 lr=0.000180838 time=0.036s ips=3535/s
2025-08-16 01:38:39 | INFO | train | epoch=16 step=34/115 global_step=1759 loss=0.5890 batch_acc=0.6953 lr=0.000180296 time=0.036s ips=3530/s
2025-08-16 01:38:39 | INFO | train | epoch=16 step=35/115 global_step=1760 loss=0.6915 batch_acc=0.5312 lr=0.000179755 time=0.036s ips=3535/s
2025-08-16 01:38:39 | INFO | train | epoch=16 step=36/115 global_step=1761 loss=0.6491 batch_acc=0.6172 lr=0.000179215 time=0.036s ips=3543/s
2025-08-16 01:38:39 | INFO | train | epoch=16 step=37/115 global_step=1762 loss=0.6485 batch_acc=0.5781 lr=0.000178675 time=0.036s ips=3516/s
2025-08-16 01:38:39 | INFO | train | epoch=16 step=38/115 global_step=1763 loss=0.6369 batch_acc=0.6484 lr=0.000178137 time=0.036s ips=3525/s
2025-08-16 01:38:40 | INFO | train | epoch=16 step=39/115 global_step=1764 loss=0.6528 batch_acc=0.5938 lr=0.000177599 time=0.036s ips=3517/s
2025-08-16 01:38:40 | INFO | train | epoch=16 step=40/115 global_step=1765 loss=0.6572 batch_acc=0.6406 lr=0.000177061 time=0.036s ips=3513/s
2025-08-16 01:38:40 | INFO | train | epoch=16 step=41/115 global_step=1766 loss=0.6328 batch_acc=0.6797 lr=0.000176525 time=0.036s ips=3507/s
2025-08-16 01:38:40 | INFO | train | epoch=16 step=42/115 global_step=1767 loss=0.6635 batch_acc=0.5938 lr=0.000175989 time=0.037s ips=3506/s
2025-08-16 01:38:41 | INFO | train | epoch=16 step=43/115 global_step=1768 loss=0.6515 batch_acc=0.6016 lr=0.000175454 time=0.036s ips=3514/s
2025-08-16 01:38:41 | INFO | train | epoch=16 step=44/115 global_step=1769 loss=0.6613 batch_acc=0.5859 lr=0.00017492 time=0.036s ips=3517/s
2025-08-16 01:38:41 | INFO | train | epoch=16 step=45/115 global_step=1770 loss=0.6394 batch_acc=0.6406 lr=0.000174387 time=0.036s ips=3517/s
2025-08-16 01:38:41 | INFO | train | epoch=16 step=46/115 global_step=1771 loss=0.6532 batch_acc=0.6484 lr=0.000173854 time=0.041s ips=3125/s
2025-08-16 01:38:43 | INFO | train | Saved checkpoint: /home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/image_difficulty_classifier/output_CLIP_LINEAR_ViT_B_32_openai/checkpoints/checkpoint_epoch15_step1771.pt
2025-08-16 01:38:43 | INFO | train | epoch=16 step=47/115 global_step=1772 loss=0.6599 batch_acc=0.6094 lr=0.000173322 time=0.041s ips=3124/s
2025-08-16 01:38:43 | INFO | train | epoch=16 step=48/115 global_step=1773 loss=0.6402 batch_acc=0.5938 lr=0.000172791 time=0.041s ips=3124/s
2025-08-16 01:38:43 | INFO | train | epoch=16 step=49/115 global_step=1774 loss=0.6537 batch_acc=0.6250 lr=0.000172261 time=0.041s ips=3127/s
2025-08-16 01:38:43 | INFO | train | epoch=16 step=50/115 global_step=1775 loss=0.6657 batch_acc=0.5859 lr=0.000171731 time=0.041s ips=3128/s
2025-08-16 01:38:43 | INFO | train | epoch=16 step=51/115 global_step=1776 loss=0.6672 batch_acc=0.5703 lr=0.000171203 time=0.039s ips=3299/s
2025-08-16 01:38:43 | INFO | train | epoch=16 step=52/115 global_step=1777 loss=0.6065 batch_acc=0.6875 lr=0.000170675 time=0.037s ips=3444/s
2025-08-16 01:38:43 | INFO | train | epoch=16 step=53/115 global_step=1778 loss=0.6276 batch_acc=0.6562 lr=0.000170148 time=0.037s ips=3457/s
2025-08-16 01:38:43 | INFO | train | epoch=16 step=54/115 global_step=1779 loss=0.6010 batch_acc=0.6797 lr=0.000169621 time=0.037s ips=3457/s
2025-08-16 01:38:44 | INFO | train | epoch=16 step=55/115 global_step=1780 loss=0.6148 batch_acc=0.6641 lr=0.000169096 time=0.036s ips=3538/s
2025-08-16 01:38:44 | INFO | train | epoch=16 step=56/115 global_step=1781 loss=0.7126 batch_acc=0.5312 lr=0.000168571 time=0.036s ips=3530/s
2025-08-16 01:38:44 | INFO | train | epoch=16 step=57/115 global_step=1782 loss=0.6397 batch_acc=0.6797 lr=0.000168047 time=0.036s ips=3508/s
2025-08-16 01:38:44 | INFO | train | epoch=16 step=58/115 global_step=1783 loss=0.6494 batch_acc=0.5938 lr=0.000167524 time=0.037s ips=3468/s
2025-08-16 01:38:45 | INFO | train | epoch=16 step=59/115 global_step=1784 loss=0.6159 batch_acc=0.6406 lr=0.000167002 time=0.036s ips=3510/s
2025-08-16 01:38:45 | INFO | train | epoch=16 step=60/115 global_step=1785 loss=0.6679 batch_acc=0.5938 lr=0.00016648 time=0.037s ips=3493/s
2025-08-16 01:38:45 | INFO | train | epoch=16 step=61/115 global_step=1786 loss=0.6603 batch_acc=0.5781 lr=0.000165959 time=0.037s ips=3474/s
2025-08-16 01:38:45 | INFO | train | epoch=16 step=62/115 global_step=1787 loss=0.6583 batch_acc=0.5859 lr=0.000165439 time=0.037s ips=3455/s
2025-08-16 01:38:46 | INFO | train | epoch=16 step=63/115 global_step=1788 loss=0.6046 batch_acc=0.7109 lr=0.00016492 time=0.036s ips=3533/s
2025-08-16 01:38:46 | INFO | train | epoch=16 step=64/115 global_step=1789 loss=0.6678 batch_acc=0.6094 lr=0.000164402 time=0.036s ips=3512/s
2025-08-16 01:38:46 | INFO | train | epoch=16 step=65/115 global_step=1790 loss=0.6555 batch_acc=0.5781 lr=0.000163884 time=0.037s ips=3481/s
2025-08-16 01:38:46 | INFO | train | epoch=16 step=66/115 global_step=1791 loss=0.6027 batch_acc=0.6719 lr=0.000163367 time=0.037s ips=3464/s
2025-08-16 01:38:47 | INFO | train | epoch=16 step=67/115 global_step=1792 loss=0.6267 batch_acc=0.6172 lr=0.000162851 time=0.036s ips=3543/s
2025-08-16 01:38:47 | INFO | train | epoch=16 step=68/115 global_step=1793 loss=0.6500 batch_acc=0.6250 lr=0.000162336 time=0.037s ips=3465/s
2025-08-16 01:38:47 | INFO | train | epoch=16 step=69/115 global_step=1794 loss=0.6356 batch_acc=0.6562 lr=0.000161822 time=0.037s ips=3488/s
2025-08-16 01:38:48 | INFO | train | Saved checkpoint: /home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/image_difficulty_classifier/output_CLIP_LINEAR_ViT_B_32_openai/checkpoints/checkpoint_epoch15_step1794.pt
2025-08-16 01:38:48 | INFO | train | epoch=16 step=70/115 global_step=1795 loss=0.6257 batch_acc=0.6641 lr=0.000161308 time=0.036s ips=3536/s
2025-08-16 01:38:48 | INFO | train | epoch=16 step=71/115 global_step=1796 loss=0.6243 batch_acc=0.7031 lr=0.000160796 time=0.036s ips=3521/s
2025-08-16 01:38:48 | INFO | train | epoch=16 step=72/115 global_step=1797 loss=0.7078 batch_acc=0.5078 lr=0.000160284 time=0.037s ips=3486/s
2025-08-16 01:38:48 | INFO | train | epoch=16 step=73/115 global_step=1798 loss=0.6284 batch_acc=0.6250 lr=0.000159773 time=0.037s ips=3482/s
2025-08-16 01:38:48 | INFO | train | epoch=16 step=74/115 global_step=1799 loss=0.6119 batch_acc=0.6953 lr=0.000159262 time=0.037s ips=3496/s
2025-08-16 01:38:49 | INFO | train | epoch=16 step=75/115 global_step=1800 loss=0.6617 batch_acc=0.6016 lr=0.000158753 time=0.036s ips=3529/s
2025-08-16 01:38:49 | INFO | train | epoch=16 step=76/115 global_step=1801 loss=0.6222 batch_acc=0.6484 lr=0.000158244 time=0.037s ips=3456/s
2025-08-16 01:38:49 | INFO | train | epoch=16 step=77/115 global_step=1802 loss=0.6052 batch_acc=0.6719 lr=0.000157736 time=0.037s ips=3495/s
2025-08-16 01:38:49 | INFO | train | epoch=16 step=78/115 global_step=1803 loss=0.6430 batch_acc=0.6094 lr=0.000157229 time=0.036s ips=3538/s
2025-08-16 01:38:50 | INFO | train | epoch=16 step=79/115 global_step=1804 loss=0.6363 batch_acc=0.6250 lr=0.000156723 time=0.036s ips=3531/s
2025-08-16 01:38:50 | INFO | train | epoch=16 step=80/115 global_step=1805 loss=0.6487 batch_acc=0.6719 lr=0.000156217 time=0.037s ips=3504/s
2025-08-16 01:38:50 | INFO | train | epoch=16 step=81/115 global_step=1806 loss=0.6475 batch_acc=0.6250 lr=0.000155713 time=0.037s ips=3474/s
2025-08-16 01:38:50 | INFO | train | epoch=16 step=82/115 global_step=1807 loss=0.5975 batch_acc=0.6797 lr=0.000155209 time=0.036s ips=3538/s
2025-08-16 01:38:51 | INFO | train | epoch=16 step=83/115 global_step=1808 loss=0.6642 batch_acc=0.6094 lr=0.000154706 time=0.036s ips=3538/s
2025-08-16 01:38:51 | INFO | train | epoch=16 step=84/115 global_step=1809 loss=0.6468 batch_acc=0.6641 lr=0.000154204 time=0.036s ips=3530/s
2025-08-16 01:38:51 | INFO | train | epoch=16 step=85/115 global_step=1810 loss=0.6762 batch_acc=0.5547 lr=0.000153703 time=0.037s ips=3504/s
2025-08-16 01:38:51 | INFO | train | epoch=16 step=86/115 global_step=1811 loss=0.6285 batch_acc=0.6016 lr=0.000153202 time=0.036s ips=3537/s
2025-08-16 01:38:51 | INFO | train | epoch=16 step=87/115 global_step=1812 loss=0.6119 batch_acc=0.7188 lr=0.000152703 time=0.036s ips=3533/s
2025-08-16 01:38:51 | INFO | train | epoch=16 step=88/115 global_step=1813 loss=0.6644 batch_acc=0.6328 lr=0.000152204 time=0.036s ips=3522/s
2025-08-16 01:38:52 | INFO | train | epoch=16 step=89/115 global_step=1814 loss=0.6295 batch_acc=0.6562 lr=0.000151706 time=0.036s ips=3512/s
2025-08-16 01:38:52 | INFO | train | epoch=16 step=90/115 global_step=1815 loss=0.6525 batch_acc=0.6328 lr=0.000151209 time=0.036s ips=3536/s
2025-08-16 01:38:52 | INFO | train | epoch=16 step=91/115 global_step=1816 loss=0.6091 batch_acc=0.6953 lr=0.000150712 time=0.036s ips=3534/s
2025-08-16 01:38:52 | INFO | train | epoch=16 step=92/115 global_step=1817 loss=0.6529 batch_acc=0.6172 lr=0.000150217 time=0.036s ips=3527/s
2025-08-16 01:38:54 | INFO | train | Saved checkpoint: /home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/image_difficulty_classifier/output_CLIP_LINEAR_ViT_B_32_openai/checkpoints/checkpoint_epoch15_step1817.pt
2025-08-16 01:38:54 | INFO | train | epoch=16 step=93/115 global_step=1818 loss=0.6748 batch_acc=0.6016 lr=0.000149722 time=0.041s ips=3115/s
2025-08-16 01:38:54 | INFO | train | epoch=16 step=94/115 global_step=1819 loss=0.6586 batch_acc=0.5781 lr=0.000149228 time=0.041s ips=3126/s
2025-08-16 01:38:54 | INFO | train | epoch=16 step=95/115 global_step=1820 loss=0.6625 batch_acc=0.5859 lr=0.000148735 time=0.041s ips=3129/s
2025-08-16 01:38:54 | INFO | train | epoch=16 step=96/115 global_step=1821 loss=0.6859 batch_acc=0.5547 lr=0.000148243 time=0.041s ips=3131/s
2025-08-16 01:38:54 | INFO | train | epoch=16 step=97/115 global_step=1822 loss=0.6003 batch_acc=0.6797 lr=0.000147752 time=0.041s ips=3129/s
2025-08-16 01:38:54 | INFO | train | epoch=16 step=98/115 global_step=1823 loss=0.6334 batch_acc=0.6328 lr=0.000147262 time=0.036s ips=3535/s
2025-08-16 01:38:54 | INFO | train | epoch=16 step=99/115 global_step=1824 loss=0.6375 batch_acc=0.6016 lr=0.000146772 time=0.036s ips=3532/s
2025-08-16 01:38:54 | INFO | train | epoch=16 step=100/115 global_step=1825 loss=0.6623 batch_acc=0.5703 lr=0.000146283 time=0.036s ips=3509/s
2025-08-16 01:38:55 | INFO | train | epoch=16 step=101/115 global_step=1826 loss=0.6963 batch_acc=0.5938 lr=0.000145795 time=0.036s ips=3540/s
2025-08-16 01:38:55 | INFO | train | epoch=16 step=102/115 global_step=1827 loss=0.5958 batch_acc=0.7422 lr=0.000145308 time=0.036s ips=3541/s
2025-08-16 01:38:55 | INFO | train | epoch=16 step=103/115 global_step=1828 loss=0.6017 batch_acc=0.6484 lr=0.000144822 time=0.037s ips=3478/s
2025-08-16 01:38:55 | INFO | train | epoch=16 step=104/115 global_step=1829 loss=0.6344 batch_acc=0.5859 lr=0.000144336 time=0.037s ips=3482/s
2025-08-16 01:38:56 | INFO | train | epoch=16 step=105/115 global_step=1830 loss=0.6210 batch_acc=0.6484 lr=0.000143852 time=0.036s ips=3533/s
2025-08-16 01:38:56 | INFO | train | epoch=16 step=106/115 global_step=1831 loss=0.6136 batch_acc=0.6719 lr=0.000143368 time=0.036s ips=3532/s
2025-08-16 01:38:56 | INFO | train | epoch=16 step=107/115 global_step=1832 loss=0.6590 batch_acc=0.6172 lr=0.000142885 time=0.036s ips=3526/s
2025-08-16 01:38:56 | INFO | train | epoch=16 step=108/115 global_step=1833 loss=0.6371 batch_acc=0.6172 lr=0.000142403 time=0.037s ips=3501/s
2025-08-16 01:38:57 | INFO | train | epoch=16 step=109/115 global_step=1834 loss=0.6252 batch_acc=0.6875 lr=0.000141922 time=0.036s ips=3543/s
2025-08-16 01:38:57 | INFO | train | epoch=16 step=110/115 global_step=1835 loss=0.6232 batch_acc=0.6484 lr=0.000141442 time=0.036s ips=3535/s
2025-08-16 01:38:57 | INFO | train | epoch=16 step=111/115 global_step=1836 loss=0.6509 batch_acc=0.6328 lr=0.000140963 time=0.036s ips=3530/s
2025-08-16 01:38:57 | INFO | train | epoch=16 step=112/115 global_step=1837 loss=0.6630 batch_acc=0.6094 lr=0.000140484 time=0.037s ips=3499/s
2025-08-16 01:38:58 | INFO | train | epoch=16 step=113/115 global_step=1838 loss=0.6434 batch_acc=0.6172 lr=0.000140006 time=0.036s ips=3556/s
2025-08-16 01:38:58 | INFO | train | epoch=16 step=114/115 global_step=1839 loss=0.6477 batch_acc=0.6484 lr=0.000139529 time=0.036s ips=3546/s
2025-08-16 01:38:58 | INFO | train | epoch=16 step=115/115 global_step=1840 loss=0.6130 batch_acc=0.6714 lr=0.000139053 time=0.022s ips=3117/s
2025-08-16 01:38:59 | INFO | train | Saved checkpoint: /home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/image_difficulty_classifier/output_CLIP_LINEAR_ViT_B_32_openai/checkpoints/checkpoint_epoch15_step1840.pt
2025-08-16 01:39:01 | INFO | train | Train: loss=0.6419 acc=0.6300 samples=14662 steps=115 time=29.17s | Val: loss=0.6741 acc=0.5928 samples=862 time=1.97s
2025-08-16 01:39:03 | INFO | train | Saved checkpoint: /home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/image_difficulty_classifier/output_CLIP_LINEAR_ViT_B_32_openai/checkpoints/checkpoint_epoch15_step1840.pt
2025-08-16 01:39:03 | INFO | train | Epoch 17/20
2025-08-16 01:39:04 | INFO | train | epoch=17 step=1/115 global_step=1841 loss=0.6751 batch_acc=0.5703 lr=0.000138578 time=0.042s ips=3073/s
2025-08-16 01:39:04 | INFO | train | epoch=17 step=2/115 global_step=1842 loss=0.6647 batch_acc=0.6094 lr=0.000138104 time=0.041s ips=3117/s
2025-08-16 01:39:04 | INFO | train | epoch=17 step=3/115 global_step=1843 loss=0.6598 batch_acc=0.5781 lr=0.00013763 time=0.041s ips=3127/s
2025-08-16 01:39:04 | INFO | train | epoch=17 step=4/115 global_step=1844 loss=0.6400 batch_acc=0.5938 lr=0.000137158 time=0.038s ips=3337/s
2025-08-16 01:39:05 | INFO | train | epoch=17 step=5/115 global_step=1845 loss=0.6356 batch_acc=0.6406 lr=0.000136686 time=0.036s ips=3535/s
2025-08-16 01:39:05 | INFO | train | epoch=17 step=6/115 global_step=1846 loss=0.6499 batch_acc=0.6484 lr=0.000136215 time=0.036s ips=3531/s
2025-08-16 01:39:05 | INFO | train | epoch=17 step=7/115 global_step=1847 loss=0.6597 batch_acc=0.6016 lr=0.000135745 time=0.036s ips=3508/s
2025-08-16 01:39:05 | INFO | train | epoch=17 step=8/115 global_step=1848 loss=0.6576 batch_acc=0.6406 lr=0.000135276 time=0.037s ips=3475/s
2025-08-16 01:39:06 | INFO | train | epoch=17 step=9/115 global_step=1849 loss=0.6305 batch_acc=0.6641 lr=0.000134808 time=0.036s ips=3536/s
2025-08-16 01:39:06 | INFO | train | epoch=17 step=10/115 global_step=1850 loss=0.6164 batch_acc=0.6875 lr=0.000134341 time=0.036s ips=3513/s
2025-08-16 01:39:06 | INFO | train | epoch=17 step=11/115 global_step=1851 loss=0.6536 batch_acc=0.6250 lr=0.000133874 time=0.037s ips=3479/s
2025-08-16 01:39:06 | INFO | train | epoch=17 step=12/115 global_step=1852 loss=0.6260 batch_acc=0.6875 lr=0.000133409 time=0.037s ips=3465/s
2025-08-16 01:39:06 | INFO | train | epoch=17 step=13/115 global_step=1853 loss=0.6555 batch_acc=0.6016 lr=0.000132944 time=0.036s ips=3536/s
2025-08-16 01:39:06 | INFO | train | epoch=17 step=14/115 global_step=1854 loss=0.6392 batch_acc=0.6328 lr=0.00013248 time=0.037s ips=3483/s
2025-08-16 01:39:07 | INFO | train | epoch=17 step=15/115 global_step=1855 loss=0.6374 batch_acc=0.6641 lr=0.000132017 time=0.037s ips=3462/s
2025-08-16 01:39:07 | INFO | train | epoch=17 step=16/115 global_step=1856 loss=0.6757 batch_acc=0.5938 lr=0.000131555 time=0.037s ips=3461/s
2025-08-16 01:39:07 | INFO | train | epoch=17 step=17/115 global_step=1857 loss=0.6122 batch_acc=0.6875 lr=0.000131094 time=0.036s ips=3527/s
2025-08-16 01:39:07 | INFO | train | epoch=17 step=18/115 global_step=1858 loss=0.6752 batch_acc=0.6016 lr=0.000130633 time=0.037s ips=3487/s
2025-08-16 01:39:07 | INFO | train | epoch=17 step=19/115 global_step=1859 loss=0.6204 batch_acc=0.6562 lr=0.000130174 time=0.037s ips=3467/s
2025-08-16 01:39:07 | INFO | train | epoch=17 step=20/115 global_step=1860 loss=0.6426 batch_acc=0.6250 lr=0.000129715 time=0.037s ips=3454/s
2025-08-16 01:39:08 | INFO | train | epoch=17 step=21/115 global_step=1861 loss=0.6351 batch_acc=0.5859 lr=0.000129258 time=0.036s ips=3532/s
2025-08-16 01:39:08 | INFO | train | epoch=17 step=22/115 global_step=1862 loss=0.6687 batch_acc=0.6094 lr=0.000128801 time=0.037s ips=3477/s
2025-08-16 01:39:08 | INFO | train | epoch=17 step=23/115 global_step=1863 loss=0.5953 batch_acc=0.6875 lr=0.000128345 time=0.037s ips=3463/s
2025-08-16 01:39:10 | INFO | train | Saved checkpoint: /home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/image_difficulty_classifier/output_CLIP_LINEAR_ViT_B_32_openai/checkpoints/checkpoint_epoch16_step1863.pt
2025-08-16 01:39:10 | INFO | train | epoch=17 step=24/115 global_step=1864 loss=0.6407 batch_acc=0.6484 lr=0.00012789 time=0.036s ips=3528/s
2025-08-16 01:39:10 | INFO | train | epoch=17 step=25/115 global_step=1865 loss=0.6159 batch_acc=0.6953 lr=0.000127436 time=0.036s ips=3525/s
2025-08-16 01:39:10 | INFO | train | epoch=17 step=26/115 global_step=1866 loss=0.6447 batch_acc=0.6562 lr=0.000126982 time=0.036s ips=3526/s
2025-08-16 01:39:10 | INFO | train | epoch=17 step=27/115 global_step=1867 loss=0.6625 batch_acc=0.5859 lr=0.00012653 time=0.037s ips=3505/s
2025-08-16 01:39:10 | INFO | train | epoch=17 step=28/115 global_step=1868 loss=0.6510 batch_acc=0.6172 lr=0.000126078 time=0.037s ips=3469/s
2025-08-16 01:39:10 | INFO | train | epoch=17 step=29/115 global_step=1869 loss=0.6621 batch_acc=0.5547 lr=0.000125628 time=0.036s ips=3536/s
2025-08-16 01:39:10 | INFO | train | epoch=17 step=30/115 global_step=1870 loss=0.6541 batch_acc=0.6094 lr=0.000125178 time=0.037s ips=3473/s
2025-08-16 01:39:10 | INFO | train | epoch=17 step=31/115 global_step=1871 loss=0.6042 batch_acc=0.6562 lr=0.000124729 time=0.037s ips=3498/s
2025-08-16 01:39:11 | INFO | train | epoch=17 step=32/115 global_step=1872 loss=0.6488 batch_acc=0.6172 lr=0.000124281 time=0.036s ips=3540/s
2025-08-16 01:39:11 | INFO | train | epoch=17 step=33/115 global_step=1873 loss=0.6435 batch_acc=0.6172 lr=0.000123834 time=0.036s ips=3543/s
2025-08-16 01:39:11 | INFO | train | epoch=17 step=34/115 global_step=1874 loss=0.6721 batch_acc=0.5938 lr=0.000123388 time=0.037s ips=3475/s
2025-08-16 01:39:11 | INFO | train | epoch=17 step=35/115 global_step=1875 loss=0.6521 batch_acc=0.6172 lr=0.000122943 time=0.037s ips=3498/s
2025-08-16 01:39:12 | INFO | train | epoch=17 step=36/115 global_step=1876 loss=0.6123 batch_acc=0.6562 lr=0.000122498 time=0.036s ips=3542/s
2025-08-16 01:39:12 | INFO | train | epoch=17 step=37/115 global_step=1877 loss=0.6550 batch_acc=0.5781 lr=0.000122055 time=0.036s ips=3533/s
2025-08-16 01:39:12 | INFO | train | epoch=17 step=38/115 global_step=1878 loss=0.6649 batch_acc=0.6016 lr=0.000121612 time=0.036s ips=3522/s
2025-08-16 01:39:12 | INFO | train | epoch=17 step=39/115 global_step=1879 loss=0.6772 batch_acc=0.5547 lr=0.000121171 time=0.037s ips=3477/s
2025-08-16 01:39:12 | INFO | train | epoch=17 step=40/115 global_step=1880 loss=0.6429 batch_acc=0.6016 lr=0.00012073 time=0.036s ips=3534/s
2025-08-16 01:39:13 | INFO | train | epoch=17 step=41/115 global_step=1881 loss=0.6346 batch_acc=0.5781 lr=0.00012029 time=0.036s ips=3534/s
2025-08-16 01:39:13 | INFO | train | epoch=17 step=42/115 global_step=1882 loss=0.6503 batch_acc=0.6094 lr=0.000119851 time=0.037s ips=3504/s
2025-08-16 01:39:13 | INFO | train | epoch=17 step=43/115 global_step=1883 loss=0.6268 batch_acc=0.6250 lr=0.000119413 time=0.036s ips=3535/s
2025-08-16 01:39:13 | INFO | train | epoch=17 step=44/115 global_step=1884 loss=0.6487 batch_acc=0.6328 lr=0.000118976 time=0.036s ips=3531/s
2025-08-16 01:39:14 | INFO | train | epoch=17 step=45/115 global_step=1885 loss=0.6875 batch_acc=0.5547 lr=0.00011854 time=0.036s ips=3537/s
2025-08-16 01:39:14 | INFO | train | epoch=17 step=46/115 global_step=1886 loss=0.7302 batch_acc=0.5078 lr=0.000118104 time=0.041s ips=3087/s
2025-08-16 01:39:15 | INFO | train | Saved checkpoint: /home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/image_difficulty_classifier/output_CLIP_LINEAR_ViT_B_32_openai/checkpoints/checkpoint_epoch16_step1886.pt
