class,rank,num_true,num_models,acc_percent,image_path
helmet,10453,127,1023,12.414,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/helmet/8e74e217044a4c1.png"
helmet,10362,132,1023,12.903,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/helmet/32f3d74ce03c4bf.png"
helmet,15320,4,1023,0.391,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/helmet/b366d5f310ff45c.png"
helmet,16359,1,1023,0.098,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/helmet/18df90a0578149c.png"
helmet,3971,804,1023,78.592,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/helmet/64ea5863620741b.png"
helmet,17503,0,1023,0.000,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/helmet/d79e978c85554bc.png"
helmet,11760,70,1023,6.843,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/helmet/5e812424b590487.png"
helmet,13639,22,1023,2.151,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/helmet/c7a2bed952904fe.png"
helmet,8574,271,1023,26.491,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/helmet/3cdd8acedc0c469.png"
helmet,4168,782,1023,76.442,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/helmet/c45470224f1940c.png"
helmet,4787,711,1023,69.501,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/helmet/d18fa218b085429.png"
helmet,8474,280,1023,27.370,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/helmet/047f24ac36bf46d.png"
helmet,8054,322,1023,31.476,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/helmet/177eedf93856411.png"
helmet,8555,273,1023,26.686,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/helmet/1fa6b2e5549c418.png"
helmet,14318,12,1023,1.173,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/helmet/4fc7d5eade56443.png"
helmet,7548,378,1023,36.950,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/helmet/4f31e1cdc4ce4e3.png"
helmet,4065,793,1023,77.517,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/helmet/ccf7cf7f26a64d4.png"
helmet,3340,866,1023,84.653,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/helmet/a7f882401c87468.png"
helmet,11627,74,1023,7.234,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/helmet/a41cfa2267e3418.png"
helmet,9130,220,1023,21.505,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/helmet/1289d63328af429.png"
helmet,4486,747,1023,73.021,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/helmet/30e2f48ce33e418.png"
helmet,11564,76,1023,7.429,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/helmet/cfa65d2e4c9c440.png"
helmet,10376,131,1023,12.805,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/helmet/63fe8e8d91df4d3.png"
helmet,10670,116,1023,11.339,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/helmet/1c203b74987a4bc.png"
helmet,9613,182,1023,17.791,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/helmet/2846ab7e37b743a.png"
helmet,2622,926,1023,90.518,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/helmet/e9d7f8baf1b9487.png"
helmet,11947,63,1023,6.158,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/helmet/be07988b28cd4af.png"
helmet,5167,664,1023,64.907,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/helmet/040788d44e71404.png"
helmet,12862,37,1023,3.617,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/helmet/5328bbe1bb8846e.png"
helmet,11145,94,1023,9.189,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/helmet/a6014de6583a43b.png"
helmet,6748,473,1023,46.237,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/helmet/3a2ae677b583420.png"
helmet,14017,16,1023,1.564,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/helmet/9301a37035b34c2.png"
helmet,14946,7,1023,0.684,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/helmet/b978f3189ae44ed.png"
helmet,6307,527,1023,51.515,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/helmet/a23178e629b3447.png"
helmet,5542,619,1023,60.508,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/helmet/c639badb1c3e43d.png"
helmet,5602,612,1023,59.824,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/helmet/6330a010659b4f8.png"
helmet,10192,143,1023,13.978,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/helmet/2f1d26ecc5064b5.png"
helmet,11943,63,1023,6.158,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/helmet/6d8dc1704b0f4bb.png"
helmet,9528,187,1023,18.280,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/helmet/8d688841695b420.png"
helmet,7280,409,1023,39.980,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/helmet/ed3a1fc32fc44da.png"
helmet,14276,13,1023,1.271,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/helmet/c1de4d3b7def4f8.png"
helmet,15985,2,1023,0.196,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/helmet/cb0a3297b11f4a9.png"
helmet,9070,224,1023,21.896,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/helmet/c941639a98af41e.png"
helmet,8722,257,1023,25.122,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/helmet/649605859001491.png"
helmet,7656,363,1023,35.484,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/helmet/e6278d5d78894e7.png"
helmet,10169,144,1023,14.076,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/helmet/fac9413f88cb446.png"
helmet,2915,903,1023,88.270,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/helmet/eee90a8710804ee.png"
helmet,2385,940,1023,91.887,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/helmet/c913c0b034c74f2.png"
helmet,6384,518,1023,50.635,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/helmet/5fcb6fce4ac4439.png"
helmet,3201,881,1023,86.119,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/helmet/fa844d61a1be42e.png"
helmet,11889,65,1023,6.354,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/helmet/88ce0d28b61746f.png"
helmet,8450,283,1023,27.664,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/helmet/3e42d10cc892410.png"
helmet,8909,239,1023,23.363,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/helmet/0b957583b090490.png"
helmet,6688,480,1023,46.921,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/helmet/da6d3af434fa4cf.png"
helmet,820,1013,1023,99.022,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/helmet/17372e0bf1bf4b4.png"
helmet,12596,44,1023,4.301,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/helmet/45b787cd4eb1457.png"
helmet,10217,142,1023,13.881,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/helmet/a90ff03d9ca847b.png"
helmet,7628,367,1023,35.875,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/helmet/c177d7743dce482.png"
helmet,9896,161,1023,15.738,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/helmet/65865d97e1ab444.png"
helmet,5237,655,1023,64.027,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/helmet/bcd46666165141a.png"
helmet,4280,770,1023,75.269,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/helmet/cf1e2d4d06e5400.png"
helmet,12777,39,1023,3.812,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/helmet/026404070603493.png"
helmet,2988,899,1023,87.879,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/helmet/98f53e2ce2d4459.png"
helmet,7802,348,1023,34.018,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/helmet/d378c8b18c8e491.png"
helmet,4518,743,1023,72.630,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/helmet/38e9dee676ff4df.png"
helmet,10561,121,1023,11.828,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/helmet/f095dfb9990744f.png"
helmet,3890,811,1023,79.277,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/helmet/d2cb9700f27e4e7.png"
helmet,15538,3,1023,0.293,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/helmet/46d9c2cea9c146c.png"
helmet,1819,974,1023,95.210,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/helmet/4902c5f20f6045c.png"
helmet,11407,83,1023,8.113,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/helmet/180e359e732049e.png"
helmet,13555,24,1023,2.346,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/helmet/b33482c1103b433.png"
helmet,11486,80,1023,7.820,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/helmet/73ff2ac321bb41a.png"
helmet,11652,73,1023,7.136,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/helmet/faba4c63cbf74fa.png"
helmet,7983,329,1023,32.160,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/helmet/44c7423b37a8419.png"
helmet,11298,87,1023,8.504,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/helmet/d2a3bfc405b0476.png"
helmet,12181,56,1023,5.474,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/helmet/a9b1e03cc9a9497.png"
helmet,8369,291,1023,28.446,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/helmet/0a8a9edb0b27400.png"
helmet,77,1023,1023,100.000,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/helmet/461c5cb7580146e.png"
helmet,14763,8,1023,0.782,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/helmet/84805f9ab60e436.png"
helmet,7374,398,1023,38.905,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/helmet/a09b90fc07bd46f.png"
helmet,11896,65,1023,6.354,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/helmet/9d9c3aa1c5ae443.png"
helmet,12192,56,1023,5.474,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/helmet/fd0acf441e4942f.png"
helmet,10105,148,1023,14.467,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/helmet/4f4bc8063a7c46f.png"
helmet,8427,285,1023,27.859,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/helmet/4c049fb6d7014a5.png"
helmet,15828,2,1023,0.196,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/helmet/8f688c0e7f92455.png"
helmet,10812,109,1023,10.655,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/helmet/9e9a4b7dd2f7421.png"
helmet,8776,252,1023,24.633,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/helmet/8bbb07b117ab496.png"
helmet,10210,142,1023,13.881,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/helmet/6c72fcde86fe451.png"
helmet,11433,82,1023,8.016,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/helmet/b3027d7df4f446b.png"
helmet,5959,568,1023,55.523,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/helmet/66263c91caaa493.png"
helmet,7657,363,1023,35.484,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/helmet/1c410342d63b41c.png"
helmet,1194,1001,1023,97.849,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/helmet/71f7646f8e5f42c.png"
helmet,8549,274,1023,26.784,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/helmet/c57e0c54a299450.png"
helmet,9284,207,1023,20.235,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/helmet/3cb800851c9d452.png"
helmet,10646,117,1023,11.437,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/helmet/f01ff8178d6b4ba.png"
helmet,4059,793,1023,77.517,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/helmet/4c7877af1cf7471.png"
helmet,4497,746,1023,72.923,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/helmet/6359b2e718cd482.png"
helmet,3074,892,1023,87.195,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/helmet/b79f5f15aac34a7.png"
helmet,7260,411,1023,40.176,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/helmet/30534fcb581d407.png"
helmet,629,1017,1023,99.413,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/helmet/0016024541d946a.png"
helmet,14399,12,1023,1.173,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/helmet/31a1dcd6d3794c6.png"
helmet,2452,936,1023,91.496,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/helmet/22ad76a5803541d.png"
helmet,134,1023,1023,100.000,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/helmet/e74a9617cebd4cd.png"
helmet,203,1022,1023,99.902,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/helmet/bf0faea3f98443f.png"
helmet,5026,682,1023,66.667,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/helmet/356534d16e934f2.png"
helmet,8040,324,1023,31.672,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/helmet/e3ece92478c14f5.png"
helmet,2093,959,1023,93.744,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/helmet/bff8f3fa4d2b48f.png"
helmet,10497,125,1023,12.219,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/helmet/e3f925b5d5c645c.png"
helmet,12823,38,1023,3.715,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/helmet/f258bbeb912343a.png"
helmet,6805,466,1023,45.552,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/helmet/c9d8cbf8e65a485.png"
helmet,5957,568,1023,55.523,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/helmet/58d62ffa4d8c4a9.png"
helmet,3521,847,1023,82.796,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/helmet/eb2f8052f0074c2.png"
helmet,5696,598,1023,58.456,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/helmet/753a507f48074f6.png"
helmet,6768,471,1023,46.041,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/helmet/55d29ebae3c54a4.png"
helmet,13571,23,1023,2.248,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/helmet/9def00de81cf44e.png"
helmet,6,1023,1023,100.000,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/helmet/8fe67d6bd89c435.png"
helmet,16093,1,1023,0.098,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/helmet/48e3d1f6c194439.png"
helmet,4495,746,1023,72.923,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/helmet/042d525b2c7c4fe.png"
helmet,2598,928,1023,90.714,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/helmet/66cdaf602e374db.png"
helmet,18037,0,1023,0.000,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/helmet/d818a88a5826445.png"
helmet,9425,195,1023,19.062,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/helmet/b99f32c4d618410.png"
helmet,12519,46,1023,4.497,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/helmet/4116369144774cc.png"
helmet,12040,61,1023,5.963,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/helmet/07c749b76ca44bd.png"
helmet,7016,438,1023,42.815,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/helmet/74b3643b5c974d4.png"
helmet,5379,639,1023,62.463,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/helmet/99db9d4a15b9451.png"
helmet,3388,862,1023,84.262,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/helmet/c0614219ca68437.png"
helmet,10321,134,1023,13.099,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/helmet/d15f97ed9588486.png"
helmet,12367,51,1023,4.985,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/helmet/3f3e94b54cb94f8.png"
helmet,10586,120,1023,11.730,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/helmet/b6da799837044bb.png"
helmet,18392,0,1023,0.000,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/helmet/34d19da4daeb4ea.png"
helmet,9721,174,1023,17.009,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/helmet/df6c6f94bb974f5.png"
helmet,16146,1,1023,0.098,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/helmet/73b9c2a956e5457.png"
helmet,5471,629,1023,61.486,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/helmet/355d1c56c7b748e.png"
helmet,11265,89,1023,8.700,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/helmet/9b45531e65b0413.png"
helmet,3142,886,1023,86.608,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/helmet/0bd9d91a43d3442.png"
helmet,17361,0,1023,0.000,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/helmet/a141350f92904df.png"
helmet,9543,186,1023,18.182,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/helmet/9d9bcb095c1849a.png"
helmet,11605,75,1023,7.331,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/helmet/7383c0a9d1d147c.png"
helmet,9200,214,1023,20.919,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/helmet/77bc40fbc73b406.png"
hair_dryer,624,1017,1023,99.413,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/hair_dryer/0339dec2a92f4e9.png"
hair_dryer,184,1023,1023,100.000,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/hair_dryer/6875e890833a466.png"
hair_dryer,209,1022,1023,99.902,"/home/projects/bagon/andreyg/Projects/BMM_school/Universal_learning/Programming/dataset_processing/objectnet-1.0/objectnet-1.0/images/hair_dryer/af240fc3243d4e6.png"
