example_index,path,steps_to_correct,universal_difficulty_rank
789,/home/projects/bagon/shared/imagenet512/val/n03461385/ILSVRC2012_val_00021783.JPEG,16,46934
790,/home/projects/bagon/shared/imagenet512/val/n03976657/ILSVRC2012_val_00046123.JPEG,11,46946
791,/home/projects/bagon/shared/imagenet512/val/n04596742/ILSVRC2012_val_00015856.JPEG,20,46972
792,/home/projects/bagon/shared/imagenet512/val/n03908618/ILSVRC2012_val_00037720.JPEG,19,46989
793,/home/projects/bagon/shared/imagenet512/val/n02134418/ILSVRC2012_val_00038825.JPEG,34,46992
794,/home/projects/bagon/shared/imagenet512/val/n04443257/ILSVRC2012_val_00035695.JPEG,45,47016
795,/home/projects/bagon/shared/imagenet512/val/n02916936/ILSVRC2012_val_00038590.JPEG,27,47021
796,/home/projects/bagon/shared/imagenet512/val/n02094433/ILSVRC2012_val_00019702.JPEG,25,47028
797,/home/projects/bagon/shared/imagenet512/val/n06874185/ILSVRC2012_val_00006593.JPEG,16,47030
798,/home/projects/bagon/shared/imagenet512/val/n04264628/ILSVRC2012_val_00027171.JPEG,44,47044
799,/home/projects/bagon/shared/imagenet512/val/n04579432/ILSVRC2012_val_00021758.JPEG,27,47049
800,/home/projects/bagon/shared/imagenet512/val/n04131690/ILSVRC2012_val_00040437.JPEG,29,47053
801,/home/projects/bagon/shared/imagenet512/val/n04356056/ILSVRC2012_val_00016044.JPEG,17,47054
802,/home/projects/bagon/shared/imagenet512/val/n04127249/ILSVRC2012_val_00024308.JPEG,17,47070
803,/home/projects/bagon/shared/imagenet512/val/n03838899/ILSVRC2012_val_00032257.JPEG,22,47092
804,/home/projects/bagon/shared/imagenet512/val/n02814860/ILSVRC2012_val_00007490.JPEG,20,47113
805,/home/projects/bagon/shared/imagenet512/val/n04162706/ILSVRC2012_val_00006153.JPEG,15,47127
806,/home/projects/bagon/shared/imagenet512/val/n03980874/ILSVRC2012_val_00048173.JPEG,27,47199
807,/home/projects/bagon/shared/imagenet512/val/n02086240/ILSVRC2012_val_00024776.JPEG,21,47204
808,/home/projects/bagon/shared/imagenet512/val/n02749479/ILSVRC2012_val_00044979.JPEG,20,47213
809,/home/projects/bagon/shared/imagenet512/val/n02981792/ILSVRC2012_val_00009253.JPEG,34,47214
810,/home/projects/bagon/shared/imagenet512/val/n03857828/ILSVRC2012_val_00033905.JPEG,29,47223
811,/home/projects/bagon/shared/imagenet512/val/n01756291/ILSVRC2012_val_00043916.JPEG,21,47227
812,/home/projects/bagon/shared/imagenet512/val/n03937543/ILSVRC2012_val_00023838.JPEG,12,47237
813,/home/projects/bagon/shared/imagenet512/val/n01560419/ILSVRC2012_val_00007263.JPEG,35,47260
814,/home/projects/bagon/shared/imagenet512/val/n02980441/ILSVRC2012_val_00020249.JPEG,39,47292
815,/home/projects/bagon/shared/imagenet512/val/n02747177/ILSVRC2012_val_00039919.JPEG,13,47306
816,/home/projects/bagon/shared/imagenet512/val/n04004767/ILSVRC2012_val_00022694.JPEG,34,47314
817,/home/projects/bagon/shared/imagenet512/val/n03743016/ILSVRC2012_val_00017746.JPEG,50,47325
818,/home/projects/bagon/shared/imagenet512/val/n01784675/ILSVRC2012_val_00047329.JPEG,19,47328
819,/home/projects/bagon/shared/imagenet512/val/n02808304/ILSVRC2012_val_00010120.JPEG,26,47337
820,/home/projects/bagon/shared/imagenet512/val/n01773549/ILSVRC2012_val_00011638.JPEG,32,47338
821,/home/projects/bagon/shared/imagenet512/val/n02085782/ILSVRC2012_val_00021896.JPEG,46,47348
822,/home/projects/bagon/shared/imagenet512/val/n02268443/ILSVRC2012_val_00043424.JPEG,36,47408
823,/home/projects/bagon/shared/imagenet512/val/n03376595/ILSVRC2012_val_00008185.JPEG,11,47417
824,/home/projects/bagon/shared/imagenet512/val/n01773549/ILSVRC2012_val_00033819.JPEG,13,47422
825,/home/projects/bagon/shared/imagenet512/val/n03355925/ILSVRC2012_val_00041479.JPEG,38,47430
826,/home/projects/bagon/shared/imagenet512/val/n04536866/ILSVRC2012_val_00040936.JPEG,21,47437
827,/home/projects/bagon/shared/imagenet512/val/n04004767/ILSVRC2012_val_00017383.JPEG,26,47461
828,/home/projects/bagon/shared/imagenet512/val/n02128925/ILSVRC2012_val_00013107.JPEG,46,47482
829,/home/projects/bagon/shared/imagenet512/val/n02124075/ILSVRC2012_val_00026403.JPEG,32,47517
830,/home/projects/bagon/shared/imagenet512/val/n03325584/ILSVRC2012_val_00031047.JPEG,25,47525
831,/home/projects/bagon/shared/imagenet512/val/n04487394/ILSVRC2012_val_00020259.JPEG,16,47532
832,/home/projects/bagon/shared/imagenet512/val/n02669723/ILSVRC2012_val_00043033.JPEG,14,47535
833,/home/projects/bagon/shared/imagenet512/val/n02791270/ILSVRC2012_val_00010017.JPEG,17,47553
834,/home/projects/bagon/shared/imagenet512/val/n04326547/ILSVRC2012_val_00008758.JPEG,29,47560
835,/home/projects/bagon/shared/imagenet512/val/n04522168/ILSVRC2012_val_00007642.JPEG,34,47584
836,/home/projects/bagon/shared/imagenet512/val/n02106030/ILSVRC2012_val_00027583.JPEG,20,47585
837,/home/projects/bagon/shared/imagenet512/val/n04493381/ILSVRC2012_val_00046954.JPEG,28,47588
838,/home/projects/bagon/shared/imagenet512/val/n03125729/ILSVRC2012_val_00019971.JPEG,16,47599
839,/home/projects/bagon/shared/imagenet512/val/n03014705/ILSVRC2012_val_00024442.JPEG,17,47600
840,/home/projects/bagon/shared/imagenet512/val/n03958227/ILSVRC2012_val_00007326.JPEG,28,47602
841,/home/projects/bagon/shared/imagenet512/val/n04560804/ILSVRC2012_val_00005333.JPEG,13,47626
842,/home/projects/bagon/shared/imagenet512/val/n03461385/ILSVRC2012_val_00028915.JPEG,31,47628
843,/home/projects/bagon/shared/imagenet512/val/n07747607/ILSVRC2012_val_00029447.JPEG,40,47639
844,/home/projects/bagon/shared/imagenet512/val/n03180011/ILSVRC2012_val_00036393.JPEG,35,47656
845,/home/projects/bagon/shared/imagenet512/val/n03938244/ILSVRC2012_val_00008191.JPEG,25,47664
846,/home/projects/bagon/shared/imagenet512/val/n04265275/ILSVRC2012_val_00015735.JPEG,22,47715
847,/home/projects/bagon/shared/imagenet512/val/n03690938/ILSVRC2012_val_00017504.JPEG,30,47745
848,/home/projects/bagon/shared/imagenet512/val/n07892512/ILSVRC2012_val_00031066.JPEG,30,47755
849,/home/projects/bagon/shared/imagenet512/val/n01796340/ILSVRC2012_val_00031689.JPEG,26,47767
850,/home/projects/bagon/shared/imagenet512/val/n02916936/ILSVRC2012_val_00018713.JPEG,61,47776
851,/home/projects/bagon/shared/imagenet512/val/n03594945/ILSVRC2012_val_00028405.JPEG,29,47794
852,/home/projects/bagon/shared/imagenet512/val/n02483708/ILSVRC2012_val_00026496.JPEG,35,47829
853,/home/projects/bagon/shared/imagenet512/val/n03485407/ILSVRC2012_val_00017688.JPEG,45,47833
854,/home/projects/bagon/shared/imagenet512/val/n03065424/ILSVRC2012_val_00020368.JPEG,23,47850
855,/home/projects/bagon/shared/imagenet512/val/n02974003/ILSVRC2012_val_00031038.JPEG,30,47875
856,/home/projects/bagon/shared/imagenet512/val/n04259630/ILSVRC2012_val_00014144.JPEG,20,47877
857,/home/projects/bagon/shared/imagenet512/val/n04366367/ILSVRC2012_val_00006298.JPEG,26,47879
858,/home/projects/bagon/shared/imagenet512/val/n02895154/ILSVRC2012_val_00023614.JPEG,19,47899
859,/home/projects/bagon/shared/imagenet512/val/n02493509/ILSVRC2012_val_00047378.JPEG,27,47903
860,/home/projects/bagon/shared/imagenet512/val/n04442312/ILSVRC2012_val_00036872.JPEG,19,47921
861,/home/projects/bagon/shared/imagenet512/val/n03482405/ILSVRC2012_val_00019326.JPEG,26,47943
862,/home/projects/bagon/shared/imagenet512/val/n02088466/ILSVRC2012_val_00015244.JPEG,25,47952
863,/home/projects/bagon/shared/imagenet512/val/n04461696/ILSVRC2012_val_00047720.JPEG,53,47957
864,/home/projects/bagon/shared/imagenet512/val/n02488702/ILSVRC2012_val_00038696.JPEG,40,48000
865,/home/projects/bagon/shared/imagenet512/val/n02676566/ILSVRC2012_val_00008977.JPEG,12,48029
866,/home/projects/bagon/shared/imagenet512/val/n04238763/ILSVRC2012_val_00030423.JPEG,33,48031
867,/home/projects/bagon/shared/imagenet512/val/n07875152/ILSVRC2012_val_00010606.JPEG,14,48041
868,/home/projects/bagon/shared/imagenet512/val/n02999410/ILSVRC2012_val_00012273.JPEG,13,48045
869,/home/projects/bagon/shared/imagenet512/val/n02107908/ILSVRC2012_val_00004569.JPEG,33,48069
870,/home/projects/bagon/shared/imagenet512/val/n02776631/ILSVRC2012_val_00025555.JPEG,26,48087
871,/home/projects/bagon/shared/imagenet512/val/n03871628/ILSVRC2012_val_00047844.JPEG,32,48106
872,/home/projects/bagon/shared/imagenet512/val/n01755581/ILSVRC2012_val_00037451.JPEG,14,48110
873,/home/projects/bagon/shared/imagenet512/val/n03871628/ILSVRC2012_val_00003796.JPEG,20,48122
874,/home/projects/bagon/shared/imagenet512/val/n02666196/ILSVRC2012_val_00031659.JPEG,9,48134
875,/home/projects/bagon/shared/imagenet512/val/n02486261/ILSVRC2012_val_00047375.JPEG,29,48144
876,/home/projects/bagon/shared/imagenet512/val/n02085936/ILSVRC2012_val_00033310.JPEG,23,48152
877,/home/projects/bagon/shared/imagenet512/val/n04591157/ILSVRC2012_val_00035334.JPEG,27,48162
878,/home/projects/bagon/shared/imagenet512/val/n04264628/ILSVRC2012_val_00014491.JPEG,27,48173
879,/home/projects/bagon/shared/imagenet512/val/n02100236/ILSVRC2012_val_00049130.JPEG,37,48189
880,/home/projects/bagon/shared/imagenet512/val/n02110627/ILSVRC2012_val_00024186.JPEG,52,48266
881,/home/projects/bagon/shared/imagenet512/val/n01843065/ILSVRC2012_val_00013840.JPEG,26,48293
882,/home/projects/bagon/shared/imagenet512/val/n01795545/ILSVRC2012_val_00013607.JPEG,16,48320
883,/home/projects/bagon/shared/imagenet512/val/n07871810/ILSVRC2012_val_00007058.JPEG,29,48332
884,/home/projects/bagon/shared/imagenet512/val/n04591157/ILSVRC2012_val_00034137.JPEG,24,48333
885,/home/projects/bagon/shared/imagenet512/val/n03871628/ILSVRC2012_val_00011770.JPEG,24,48335
886,/home/projects/bagon/shared/imagenet512/val/n09193705/ILSVRC2012_val_00000002.JPEG,27,48366
887,/home/projects/bagon/shared/imagenet512/val/n02999410/ILSVRC2012_val_00013171.JPEG,17,48395
888,/home/projects/bagon/shared/imagenet512/val/n03724870/ILSVRC2012_val_00034789.JPEG,11,48406
889,/home/projects/bagon/shared/imagenet512/val/n03729826/ILSVRC2012_val_00048290.JPEG,10,48420
890,/home/projects/bagon/shared/imagenet512/val/n03207941/ILSVRC2012_val_00006770.JPEG,29,48433
891,/home/projects/bagon/shared/imagenet512/val/n03347037/ILSVRC2012_val_00026726.JPEG,25,48465
892,/home/projects/bagon/shared/imagenet512/val/n03866082/ILSVRC2012_val_00016795.JPEG,30,48481
893,/home/projects/bagon/shared/imagenet512/val/n02807133/ILSVRC2012_val_00018368.JPEG,11,48489
894,/home/projects/bagon/shared/imagenet512/val/n09428293/ILSVRC2012_val_00029704.JPEG,26,48494
895,/home/projects/bagon/shared/imagenet512/val/n02095889/ILSVRC2012_val_00013696.JPEG,54,48505
896,/home/projects/bagon/shared/imagenet512/val/n02113712/ILSVRC2012_val_00041275.JPEG,26,48506
897,/home/projects/bagon/shared/imagenet512/val/n02120505/ILSVRC2012_val_00025412.JPEG,38,48510
898,/home/projects/bagon/shared/imagenet512/val/n03961711/ILSVRC2012_val_00005374.JPEG,20,48515
899,/home/projects/bagon/shared/imagenet512/val/n02190166/ILSVRC2012_val_00022437.JPEG,26,48522
900,/home/projects/bagon/shared/imagenet512/val/n02988304/ILSVRC2012_val_00015887.JPEG,34,48530
901,/home/projects/bagon/shared/imagenet512/val/n02087046/ILSVRC2012_val_00033726.JPEG,39,48533
902,/home/projects/bagon/shared/imagenet512/val/n02484975/ILSVRC2012_val_00015380.JPEG,22,48553
903,/home/projects/bagon/shared/imagenet512/val/n07734744/ILSVRC2012_val_00009766.JPEG,13,48575
904,/home/projects/bagon/shared/imagenet512/val/n04265275/ILSVRC2012_val_00034329.JPEG,26,48646
905,/home/projects/bagon/shared/imagenet512/val/n07584110/ILSVRC2012_val_00004000.JPEG,41,48662
906,/home/projects/bagon/shared/imagenet512/val/n04286575/ILSVRC2012_val_00044673.JPEG,18,48671
907,/home/projects/bagon/shared/imagenet512/val/n02999410/ILSVRC2012_val_00000566.JPEG,18,48680
908,/home/projects/bagon/shared/imagenet512/val/n13054560/ILSVRC2012_val_00025267.JPEG,21,48702
909,/home/projects/bagon/shared/imagenet512/val/n03249569/ILSVRC2012_val_00008777.JPEG,16,48717
910,/home/projects/bagon/shared/imagenet512/val/n01990800/ILSVRC2012_val_00043167.JPEG,15,48737
911,/home/projects/bagon/shared/imagenet512/val/n02120505/ILSVRC2012_val_00039937.JPEG,57,48758
912,/home/projects/bagon/shared/imagenet512/val/n03272562/ILSVRC2012_val_00031271.JPEG,33,48767
913,/home/projects/bagon/shared/imagenet512/val/n04239074/ILSVRC2012_val_00034378.JPEG,34,48871
914,/home/projects/bagon/shared/imagenet512/val/n02443484/ILSVRC2012_val_00048131.JPEG,12,48882
915,/home/projects/bagon/shared/imagenet512/val/n03773504/ILSVRC2012_val_00025097.JPEG,17,48902
916,/home/projects/bagon/shared/imagenet512/val/n02028035/ILSVRC2012_val_00018043.JPEG,41,48920
917,/home/projects/bagon/shared/imagenet512/val/n04589890/ILSVRC2012_val_00013669.JPEG,29,48924
918,/home/projects/bagon/shared/imagenet512/val/n07734744/ILSVRC2012_val_00017533.JPEG,9,48940
919,/home/projects/bagon/shared/imagenet512/val/n03207941/ILSVRC2012_val_00022852.JPEG,22,48953
920,/home/projects/bagon/shared/imagenet512/val/n02123159/ILSVRC2012_val_00027313.JPEG,26,48954
921,/home/projects/bagon/shared/imagenet512/val/n03016953/ILSVRC2012_val_00042954.JPEG,42,48960
922,/home/projects/bagon/shared/imagenet512/val/n02493793/ILSVRC2012_val_00024676.JPEG,33,48968
923,/home/projects/bagon/shared/imagenet512/val/n04493381/ILSVRC2012_val_00039442.JPEG,20,48973
924,/home/projects/bagon/shared/imagenet512/val/n02795169/ILSVRC2012_val_00031883.JPEG,12,48986
925,/home/projects/bagon/shared/imagenet512/val/n02403003/ILSVRC2012_val_00002273.JPEG,13,48991
926,/home/projects/bagon/shared/imagenet512/val/n07734744/ILSVRC2012_val_00008005.JPEG,15,49043
927,/home/projects/bagon/shared/imagenet512/val/n09421951/ILSVRC2012_val_00030353.JPEG,19,49054
928,/home/projects/bagon/shared/imagenet512/val/n02169497/ILSVRC2012_val_00016355.JPEG,62,49064
929,/home/projects/bagon/shared/imagenet512/val/n02117135/ILSVRC2012_val_00008947.JPEG,31,49083
930,/home/projects/bagon/shared/imagenet512/val/n03673027/ILSVRC2012_val_00013452.JPEG,41,49103
931,/home/projects/bagon/shared/imagenet512/val/n01968897/ILSVRC2012_val_00038131.JPEG,35,49116
932,/home/projects/bagon/shared/imagenet512/val/n03110669/ILSVRC2012_val_00042107.JPEG,21,49156
933,/home/projects/bagon/shared/imagenet512/val/n15075141/ILSVRC2012_val_00024774.JPEG,18,49179
934,/home/projects/bagon/shared/imagenet512/val/n04330267/ILSVRC2012_val_00042736.JPEG,28,49187
935,/home/projects/bagon/shared/imagenet512/val/n01644373/ILSVRC2012_val_00020059.JPEG,32,49193
936,/home/projects/bagon/shared/imagenet512/val/n04152593/ILSVRC2012_val_00016014.JPEG,42,49199
937,/home/projects/bagon/shared/imagenet512/val/n02971356/ILSVRC2012_val_00029803.JPEG,18,49213
938,/home/projects/bagon/shared/imagenet512/val/n09193705/ILSVRC2012_val_00032548.JPEG,33,49216
939,/home/projects/bagon/shared/imagenet512/val/n03657121/ILSVRC2012_val_00048655.JPEG,46,49225
940,/home/projects/bagon/shared/imagenet512/val/n02363005/ILSVRC2012_val_00019617.JPEG,12,49242
941,/home/projects/bagon/shared/imagenet512/val/n03016953/ILSVRC2012_val_00039301.JPEG,31,49264
942,/home/projects/bagon/shared/imagenet512/val/n02090721/ILSVRC2012_val_00026728.JPEG,41,49268
943,/home/projects/bagon/shared/imagenet512/val/n01689811/ILSVRC2012_val_00018979.JPEG,32,49276
944,/home/projects/bagon/shared/imagenet512/val/n01914609/ILSVRC2012_val_00034484.JPEG,50,49307
945,/home/projects/bagon/shared/imagenet512/val/n02493793/ILSVRC2012_val_00003812.JPEG,22,49318
946,/home/projects/bagon/shared/imagenet512/val/n04599235/ILSVRC2012_val_00003956.JPEG,18,49330
947,/home/projects/bagon/shared/imagenet512/val/n02108000/ILSVRC2012_val_00012901.JPEG,29,49361
948,/home/projects/bagon/shared/imagenet512/val/n04239074/ILSVRC2012_val_00014551.JPEG,52,49378
949,/home/projects/bagon/shared/imagenet512/val/n02105251/ILSVRC2012_val_00038314.JPEG,29,49391
950,/home/projects/bagon/shared/imagenet512/val/n03188531/ILSVRC2012_val_00017610.JPEG,27,49395
951,/home/projects/bagon/shared/imagenet512/val/n04081281/ILSVRC2012_val_00011157.JPEG,31,49397
952,/home/projects/bagon/shared/imagenet512/val/n07930864/ILSVRC2012_val_00034835.JPEG,31,49402
953,/home/projects/bagon/shared/imagenet512/val/n03838899/ILSVRC2012_val_00018402.JPEG,18,49406
954,/home/projects/bagon/shared/imagenet512/val/n02105162/ILSVRC2012_val_00016977.JPEG,24,49408
955,/home/projects/bagon/shared/imagenet512/val/n02114855/ILSVRC2012_val_00012230.JPEG,47,49411
956,/home/projects/bagon/shared/imagenet512/val/n02107142/ILSVRC2012_val_00008343.JPEG,21,49412
957,/home/projects/bagon/shared/imagenet512/val/n07716906/ILSVRC2012_val_00031469.JPEG,45,49414
958,/home/projects/bagon/shared/imagenet512/val/n02909870/ILSVRC2012_val_00004236.JPEG,8,49447
959,/home/projects/bagon/shared/imagenet512/val/n03877845/ILSVRC2012_val_00014955.JPEG,47,49450
960,/home/projects/bagon/shared/imagenet512/val/n04599235/ILSVRC2012_val_00006358.JPEG,14,49455
961,/home/projects/bagon/shared/imagenet512/val/n02226429/ILSVRC2012_val_00007696.JPEG,38,49459
962,/home/projects/bagon/shared/imagenet512/val/n02127052/ILSVRC2012_val_00031090.JPEG,33,49460
963,/home/projects/bagon/shared/imagenet512/val/n02441942/ILSVRC2012_val_00031073.JPEG,24,49490
964,/home/projects/bagon/shared/imagenet512/val/n02687172/ILSVRC2012_val_00004984.JPEG,42,49496
965,/home/projects/bagon/shared/imagenet512/val/n02486261/ILSVRC2012_val_00028220.JPEG,22,49536
966,/home/projects/bagon/shared/imagenet512/val/n02978881/ILSVRC2012_val_00007843.JPEG,24,49556
967,/home/projects/bagon/shared/imagenet512/val/n03496892/ILSVRC2012_val_00005997.JPEG,31,49569
968,/home/projects/bagon/shared/imagenet512/val/n02097474/ILSVRC2012_val_00002318.JPEG,29,49583
969,/home/projects/bagon/shared/imagenet512/val/n07579787/ILSVRC2012_val_00043499.JPEG,28,49587
970,/home/projects/bagon/shared/imagenet512/val/n02443114/ILSVRC2012_val_00002501.JPEG,33,49621
971,/home/projects/bagon/shared/imagenet512/val/n02128385/ILSVRC2012_val_00012818.JPEG,56,49625
972,/home/projects/bagon/shared/imagenet512/val/n02096437/ILSVRC2012_val_00006005.JPEG,43,49643
973,/home/projects/bagon/shared/imagenet512/val/n09468604/ILSVRC2012_val_00039168.JPEG,52,49652
974,/home/projects/bagon/shared/imagenet512/val/n07930864/ILSVRC2012_val_00037747.JPEG,31,49663
975,/home/projects/bagon/shared/imagenet512/val/n03045698/ILSVRC2012_val_00026357.JPEG,29,49679
976,/home/projects/bagon/shared/imagenet512/val/n03743016/ILSVRC2012_val_00042293.JPEG,27,49681
977,/home/projects/bagon/shared/imagenet512/val/n01631663/ILSVRC2012_val_00023450.JPEG,31,49690
978,/home/projects/bagon/shared/imagenet512/val/n02089867/ILSVRC2012_val_00034382.JPEG,23,49699
979,/home/projects/bagon/shared/imagenet512/val/n02488291/ILSVRC2012_val_00046873.JPEG,28,49706
980,/home/projects/bagon/shared/imagenet512/val/n03958227/ILSVRC2012_val_00009389.JPEG,37,49722
981,/home/projects/bagon/shared/imagenet512/val/n03793489/ILSVRC2012_val_00043712.JPEG,19,49726
982,/home/projects/bagon/shared/imagenet512/val/n04604644/ILSVRC2012_val_00048323.JPEG,18,49735
983,/home/projects/bagon/shared/imagenet512/val/n01978455/ILSVRC2012_val_00024557.JPEG,19,49750
984,/home/projects/bagon/shared/imagenet512/val/n01631663/ILSVRC2012_val_00016864.JPEG,36,49762
985,/home/projects/bagon/shared/imagenet512/val/n02134418/ILSVRC2012_val_00047458.JPEG,38,49779
986,/home/projects/bagon/shared/imagenet512/val/n03796401/ILSVRC2012_val_00008822.JPEG,35,49788
987,/home/projects/bagon/shared/imagenet512/val/n01944390/ILSVRC2012_val_00006860.JPEG,16,49790
988,/home/projects/bagon/shared/imagenet512/val/n04037443/ILSVRC2012_val_00023273.JPEG,37,49801
989,/home/projects/bagon/shared/imagenet512/val/n04486054/ILSVRC2012_val_00022120.JPEG,45,49812
990,/home/projects/bagon/shared/imagenet512/val/n03958227/ILSVRC2012_val_00008622.JPEG,24,49871
991,/home/projects/bagon/shared/imagenet512/val/n04259630/ILSVRC2012_val_00043185.JPEG,19,49880
992,/home/projects/bagon/shared/imagenet512/val/n02493793/ILSVRC2012_val_00028888.JPEG,24,49899
993,/home/projects/bagon/shared/imagenet512/val/n03443371/ILSVRC2012_val_00030871.JPEG,21,49901
994,/home/projects/bagon/shared/imagenet512/val/n02129604/ILSVRC2012_val_00000303.JPEG,49,49902
995,/home/projects/bagon/shared/imagenet512/val/n13133613/ILSVRC2012_val_00025432.JPEG,12,49908
996,/home/projects/bagon/shared/imagenet512/val/n02089973/ILSVRC2012_val_00048188.JPEG,36,49911
997,/home/projects/bagon/shared/imagenet512/val/n01744401/ILSVRC2012_val_00046436.JPEG,25,49919
998,/home/projects/bagon/shared/imagenet512/val/n02814533/ILSVRC2012_val_00021487.JPEG,45,49925
999,/home/projects/bagon/shared/imagenet512/val/n02115913/ILSVRC2012_val_00023202.JPEG,32,49993
